Area Name,Daily Min Temp,Daily Max Temp,Daily Avg Temp,Total Precipitation,Relative Humidity,Water Bodies,Population Density,Day Length,Urban / Rural Area,Forested Area,Crop Area,Graze Land Area,Habitable
2938,22.02,29.78,25.9,64.51,64.4,0,3689,11.4,1,0,0,1,0
2939,21.99,29.64,25.82,55.75,59.07,0,8439,12.05,0,1,0,0,0
2940,26.41,36.77,31.59,64.39,81.57,1,6018,10.72,0,1,0,1,1
2941,17.32,26.81,22.06,61.29,64.51,0,696,12.19,1,1,0,0,0
2942,22.31,31.71,27.01,71.92,52.32,1,5173,13.76,1,1,0,1,1
2943,21.45,27.36,24.41,64.28,65.37,0,1170,13.61,1,0,0,0,0
2944,23.95,36.14,30.05,51.97,47.09,0,4350,10.26,0,0,1,0,0
2946,29.99,37.13,33.56,68.18,74.58,0,4425,11.51,1,1,0,0,0
2947,26.54,33.51,30.03,44.95,56.8,1,3471,11.07,0,0,0,1,1
2948,20.97,30.1,25.53,24.17,53.03,0,257,11.93,0,0,1,0,0
2949,27.41,34.69,31.05,0.14,87.83,0,9214,13.33,0,1,0,0,0
2950,17.56,28.4,22.98,56.0,78.84,0,3418,12.96,0,1,0,1,1
2951,15.46,24.17,19.81,59.07,79.35,0,6811,11.38,0,1,0,1,1
2952,18.07,27.56,22.81,97.2,71.19,1,7321,11.53,1,0,0,1,1
2953,20.11,30.48,25.29,36.15,81.96,0,9538,12.62,1,0,1,0,0
2954,22.66,29.69,26.18,39.41,77.96,0,9057,10.78,0,0,0,0,0
2955,24.23,30.78,27.51,20.18,69.94,1,2712,10.41,1,1,0,0,1
2957,28.66,42.46,35.56,7.05,88.06,0,4662,10.97,1,1,0,0,0
2958,22.65,31.99,27.32,77.28,49.58,0,543,10.5,0,0,0,1,0
2959,22.52,31.64,27.08,24.97,87.17,0,6073,11.41,0,0,0,1,0
2960,15.75,21.11,18.43,60.89,60.07,1,1004,13.75,0,0,0,1,1
2961,15.52,25.5,20.51,68.78,66.42,1,3010,10.48,0,1,1,0,1
2962,23.27,33.81,28.54,47.12,46.14,0,1901,13.27,1,0,1,0,0
2963,21.57,32.16,26.87,87.64,67.01,1,1025,12.14,0,0,1,0,1
2964,27.59,39.66,33.62,44.38,70.56,0,7951,12.53,0,0,1,0,0
2965,17.41,24.19,20.8,28.49,89.89,0,6030,10.68,0,1,1,1,1
2966,15.37,22.9,19.14,89.6,88.76,0,9043,10.61,0,0,0,1,0
2968,21.74,34.84,28.29,86.16,88.32,0,9526,10.65,0,0,0,0,0
2969,18.56,33.03,25.8,16.4,57.42,0,3022,12.67,0,0,0,0,0
2970,15.74,22.1,18.92,2.6,89.56,1,8954,12.99,1,0,0,1,1
2971,25.87,35.85,30.86,9.0,62.77,0,7655,13.68,0,1,1,0,0
2972,16.67,23.82,20.24,28.65,82.59,1,9876,11.59,0,0,1,1,1
2973,24.12,29.73,26.93,97.23,50.82,0,1019,11.85,1,0,0,1,0
2974,19.22,27.47,23.34,55.85,65.29,0,5104,11.88,0,1,0,0,0
2975,17.6,24.04,20.82,37.33,88.3,0,4319,11.08,0,1,1,0,1
2976,20.7,32.8,26.75,88.87,87.35,0,8359,11.31,0,0,1,0,0
2977,27.02,37.36,32.19,45.31,74.19,1,4670,13.39,0,0,0,0,1
2979,20.88,27.32,24.1,31.52,79.89,0,4553,11.37,0,1,0,1,1
2980,26.26,31.35,28.81,94.12,48.82,1,5675,13.48,0,1,0,0,1
2981,16.88,29.96,23.42,84.95,76.08,1,2053,11.22,0,1,1,1,1
2982,26.59,33.35,29.97,84.37,70.9,0,2668,11.36,1,1,0,1,0
2983,18.55,29.62,24.09,51.23,44.58,0,8045,12.24,0,1,1,0,0
2984,25.16,33.53,29.35,78.94,45.66,0,3808,10.41,0,0,1,1,0
2985,23.49,34.34,28.91,17.94,45.42,0,5028,13.69,1,0,1,0,0
2986,28.94,37.09,33.02,57.32,76.22,0,3499,13.28,1,1,0,0,0
2987,20.81,26.68,23.74,98.38,47.09,0,9645,12.68,1,1,1,1,0
2988,15.99,23.22,19.61,29.1,63.39,0,6670,13.95,0,1,1,1,1
2990,15.29,22.17,18.73,79.44,57.85,1,542,10.06,0,1,0,0,1
2991,27.4,36.68,32.04,49.05,67.53,0,700,11.64,0,1,0,0,0
2992,22.87,34.45,28.66,3.98,75.32,0,4682,13.43,1,1,1,1,0
2993,26.63,34.27,30.45,76.3,74.24,0,2886,11.73,0,0,0,1,0
2994,18.52,23.64,21.08,16.86,65.78,1,2795,10.02,1,0,1,1,1
2995,20.18,30.37,25.27,63.15,63.22,0,2152,10.63,1,0,1,1,0
2996,15.45,26.51,20.98,8.57,59.89,0,731,11.74,1,1,0,1,0
2997,29.42,44.05,36.74,94.69,83.1,1,3542,12.67,1,0,1,1,1
2998,25.02,35.91,30.47,29.17,56.54,1,1854,10.65,0,1,0,1,1
2999,29.0,38.71,33.85,22.65,52.97,1,7120,11.79,0,1,0,1,1
3002,18.98,29.72,24.35,12.91,77.17,0,9870,10.05,0,1,1,0,1
3003,24.17,38.45,31.31,94.6,57.99,1,125,11.91,0,0,1,0,1
3004,25.18,38.46,31.82,71.19,82.35,0,8046,13.58,0,0,1,1,0
3005,19.76,27.99,23.88,74.17,56.39,1,7397,12.39,0,0,1,1,1
3006,27.72,35.09,31.41,49.94,75.1,0,6653,11.76,1,1,0,0,0
3007,29.21,36.83,33.02,47.47,42.26,1,5859,10.65,1,1,1,1,1
3008,28.27,38.32,33.29,11.0,59.28,1,7855,10.81,1,0,0,0,0
3009,26.09,38.53,32.31,55.98,57.16,0,1229,10.31,0,0,0,1,0
3010,19.16,29.19,24.18,24.69,80.83,1,5096,12.97,0,1,1,1,1
3011,19.22,24.9,22.06,97.71,88.35,0,4245,10.31,0,0,0,0,0
3013,29.45,41.69,35.57,79.66,63.04,0,5741,11.54,0,0,0,1,0
3014,15.15,28.21,21.68,41.3,81.24,0,8733,13.0,1,0,1,0,0
3015,25.74,33.64,29.69,15.13,74.98,1,5997,12.85,0,0,1,1,1
3016,25.59,37.23,31.41,78.53,88.37,0,7469,12.31,0,0,0,0,0
3017,24.34,33.61,28.97,12.21,80.56,0,3995,12.29,0,1,1,1,1
3018,29.85,43.74,36.8,18.93,43.87,0,4897,10.36,0,0,0,1,0
3019,19.68,33.13,26.4,21.15,75.66,1,1928,10.7,1,0,1,0,1
3020,20.1,30.35,25.23,55.69,66.77,1,9827,12.14,1,0,0,1,1
3021,16.18,28.1,22.14,78.71,40.82,0,659,11.39,1,1,0,1,0
3022,21.64,35.48,28.56,31.43,52.57,0,9465,10.08,0,0,1,0,0
3024,18.92,28.87,23.89,8.47,86.09,0,9376,13.19,1,0,0,1,0
3025,20.15,28.28,24.22,46.45,86.3,0,4014,12.62,0,0,0,1,0
3026,27.52,40.06,33.79,74.81,79.94,0,8530,11.3,1,1,0,1,0
3027,29.03,36.23,32.63,22.17,89.09,0,8150,10.39,1,1,1,1,0
3028,17.79,26.67,22.23,21.99,80.33,1,9763,12.36,0,1,1,1,1
3029,20.59,34.24,27.42,94.72,40.51,0,7000,11.39,1,1,1,0,0
3030,28.93,41.17,35.05,95.42,54.39,0,5687,11.02,0,1,0,0,0
3031,15.93,24.97,20.45,99.05,41.53,0,5512,12.89,0,1,1,0,0
3032,16.39,23.53,19.96,80.77,44.71,0,4712,11.31,0,1,1,0,0
3033,17.44,26.0,21.72,18.82,50.94,0,3783,10.54,1,1,0,0,0
3035,23.93,31.77,27.85,21.2,65.18,0,8496,11.93,1,0,1,0,0
3036,17.26,24.02,20.64,34.02,82.38,1,7447,13.31,1,1,1,0,1
3037,29.52,41.95,35.74,31.81,83.1,0,3700,13.4,0,0,1,0,0
3038,21.7,29.22,25.46,95.65,70.81,0,6743,13.4,0,1,1,1,1
3039,22.52,32.06,27.29,78.91,86.41,1,1313,11.68,1,1,1,0,1
3040,18.7,27.56,23.13,72.4,65.0,1,7447,13.16,0,1,1,0,1
3041,22.06,36.89,29.47,18.6,84.45,1,3191,13.4,0,1,0,0,1
3042,24.93,33.84,29.38,90.95,62.7,1,1482,11.84,0,0,1,1,1
3043,26.27,32.07,29.17,82.79,53.86,1,3780,11.27,0,1,1,1,1
3044,26.31,32.21,29.26,16.36,85.82,0,9971,12.81,0,1,0,1,1
3046,23.67,34.58,29.12,87.12,59.4,1,8298,13.62,0,1,0,0,1
3047,28.57,39.56,34.06,27.22,65.17,0,3598,13.89,1,1,0,0,0
3048,27.26,36.45,31.85,8.09,56.44,0,8587,11.16,1,1,1,1,0
3049,26.36,35.67,31.01,65.68,73.14,0,5606,13.82,1,0,1,1,0
3050,15.83,21.37,18.6,65.38,89.75,0,8555,12.0,0,0,0,1,0
3051,15.1,25.27,20.19,9.49,41.28,0,2237,11.22,1,0,0,0,0
3052,18.19,28.23,23.21,31.89,84.99,0,7755,13.95,0,0,1,0,0
3053,24.95,31.45,28.2,99.28,40.2,0,8224,13.51,0,1,1,0,0
3054,21.17,27.21,24.19,67.84,58.21,1,5048,12.77,0,1,0,1,1
3055,21.04,27.27,24.15,73.01,48.43,1,3965,13.58,1,1,1,1,1
3057,28.27,34.28,31.27,21.29,77.87,0,5560,12.73,0,0,1,1,0
3058,28.43,39.53,33.98,7.88,42.53,1,5548,11.76,0,0,0,1,1
3059,28.64,35.6,32.12,27.69,67.67,0,4596,13.79,0,0,0,1,0
3060,19.71,27.22,23.47,24.89,54.75,1,4552,13.85,1,0,1,0,0
3061,25.37,32.1,28.73,23.45,46.68,0,6998,11.26,1,1,1,0,0
3062,19.07,33.65,26.36,19.28,78.59,0,2646,11.42,1,1,0,1,0
3063,17.86,31.41,24.63,57.48,50.87,0,5029,11.53,0,0,1,1,0
3064,17.77,25.07,21.42,32.81,51.18,0,8410,13.29,1,1,1,1,0
3065,20.13,28.41,24.27,82.03,53.75,0,7314,13.16,1,1,0,0,0
3066,21.45,28.55,25.0,18.39,69.34,0,2495,13.93,0,0,0,1,0
3068,27.46,37.38,32.42,46.46,72.98,0,7771,11.86,1,1,1,1,0
3069,16.8,21.99,19.4,1.37,40.88,0,5614,12.95,0,1,0,1,0
3070,26.02,37.74,31.88,48.17,52.09,0,1802,13.43,0,1,1,1,1
3071,22.97,33.2,28.09,5.58,61.55,1,8821,10.88,0,1,0,1,1
3072,19.32,33.31,26.31,97.77,56.6,0,3774,12.48,0,0,1,0,0
3073,22.39,29.04,25.71,79.06,84.21,0,8594,12.19,0,1,1,1,1
3074,19.5,32.54,26.02,49.01,79.39,0,4351,12.97,1,0,1,1,0
3075,23.94,36.86,30.4,8.66,71.29,1,113,12.78,0,1,1,1,1
3076,21.51,27.78,24.64,59.24,56.9,0,7287,13.25,0,1,0,1,0
3077,17.47,26.45,21.96,75.88,75.03,1,2903,11.24,0,0,0,0,1
3079,16.75,23.45,20.1,19.07,82.18,0,988,10.87,0,0,1,0,0
3080,23.2,30.75,26.97,56.82,69.74,0,9488,13.22,1,1,0,1,0
3081,28.54,36.17,32.35,81.42,79.22,0,4640,11.44,0,1,0,0,0
3082,20.16,30.72,25.44,76.82,77.46,0,8190,11.15,0,1,1,0,1
3083,26.0,35.11,30.55,80.3,68.59,0,2269,11.35,1,0,1,1,0
3084,24.88,39.36,32.12,87.93,55.61,0,3751,10.27,0,1,1,0,0
3085,28.97,35.24,32.11,93.77,77.29,0,8117,13.09,1,0,1,0,0
3086,27.31,42.05,34.68,40.55,50.34,1,8340,12.86,0,0,1,0,1
3087,23.5,30.81,27.15,56.88,78.97,0,280,12.21,1,0,1,0,0
3088,24.86,37.58,31.22,79.07,80.23,0,3978,12.86,1,1,1,0,0
3090,28.48,36.87,32.67,69.71,81.11,0,9709,11.49,1,1,0,1,0
3091,20.99,27.42,24.21,99.55,63.65,0,3564,11.18,1,0,0,0,0
3092,19.9,33.48,26.69,1.37,49.62,0,629,13.45,1,1,1,1,0
3093,15.16,23.25,19.21,35.51,44.99,1,5871,11.69,0,1,0,0,1
3094,27.4,38.99,33.19,28.1,77.17,1,4779,10.78,0,1,1,0,1
3095,27.01,37.68,32.35,26.23,84.31,0,8040,13.0,1,1,1,1,0
3096,16.57,26.28,21.43,22.25,72.54,1,1386,11.34,0,1,0,0,1
3097,23.65,33.61,28.63,70.91,47.21,0,2290,10.85,0,0,0,1,0
3098,21.96,34.28,28.12,8.48,86.74,0,8998,10.11,0,1,1,1,1
3099,16.78,22.66,19.72,74.16,89.46,0,8585,13.88,0,0,0,0,0
3101,29.71,41.39,35.55,69.34,61.67,0,1661,11.87,1,1,1,1,0
3102,18.22,32.18,25.2,25.08,69.74,0,5728,10.65,1,1,0,0,0
3103,16.01,21.59,18.8,25.28,78.86,0,2711,13.03,0,1,1,0,1
3104,23.92,30.33,27.13,62.89,76.82,0,6660,13.55,1,1,0,1,0
3105,26.08,38.25,32.17,76.22,88.39,1,760,12.11,1,0,0,0,0
3106,15.49,24.86,20.17,87.65,45.74,0,3278,10.11,0,0,0,0,0
3107,24.88,33.92,29.4,85.21,69.04,1,3489,11.46,0,1,0,0,1
3108,22.98,29.35,26.17,96.49,74.6,0,3163,10.97,1,0,0,1,0
3109,16.55,26.62,21.58,58.14,84.5,0,6501,12.55,0,0,0,1,0
3110,17.59,23.85,20.72,90.87,83.71,1,8227,12.08,0,1,1,0,1
3113,23.52,33.29,28.4,80.85,88.9,0,2940,11.42,0,0,0,0,0
3114,19.45,32.08,25.76,89.47,65.6,0,6409,12.59,0,0,1,1,0
3115,29.07,36.66,32.87,1.16,81.54,0,7292,12.34,1,1,1,0,0
3116,27.28,37.09,32.19,96.59,61.36,0,6154,13.63,1,1,0,0,0
3117,29.75,44.67,37.21,47.35,61.12,0,6246,12.39,0,1,1,1,1
3118,18.9,30.76,24.83,79.82,52.67,0,6661,12.03,1,1,0,0,0
3119,29.55,42.96,36.25,12.72,80.91,1,8660,13.29,0,0,1,0,1
3120,21.47,30.62,26.04,39.59,89.29,0,638,10.81,0,1,1,1,1
3121,20.21,32.89,26.55,27.15,52.82,0,3027,10.97,1,1,1,0,0
3122,15.76,21.16,18.46,29.17,42.81,0,2493,13.13,0,0,0,1,0
3124,15.79,22.02,18.91,12.33,80.78,0,9022,11.77,1,1,1,1,0
3125,25.38,32.41,28.9,80.58,71.01,0,996,11.64,1,0,1,0,0
3126,21.87,30.89,26.38,0.92,87.98,0,6967,13.55,0,1,0,1,1
3127,18.4,31.86,25.13,31.25,52.61,0,6445,12.44,1,1,0,1,0
3128,24.21,32.67,28.44,17.44,43.55,1,2468,13.21,0,0,1,1,1
3129,18.79,30.34,24.57,58.9,64.62,0,4659,13.24,0,1,1,1,1
3130,23.66,35.76,29.71,25.43,44.27,1,7847,10.48,1,0,1,0,0
3131,20.39,31.25,25.82,25.9,53.09,0,2480,12.61,1,0,1,1,0
3132,27.35,35.93,31.64,48.83,46.3,0,114,13.81,0,0,1,0,0
3133,27.31,38.08,32.7,65.27,51.21,0,9645,11.92,1,1,1,1,0
3135,22.16,30.58,26.37,12.13,45.31,1,3235,12.93,0,1,1,1,1
3136,20.26,26.1,23.18,17.55,87.7,0,2377,12.27,0,1,1,0,1
3137,20.44,35.37,27.9,24.72,53.93,1,8302,10.82,1,1,0,0,1
3138,27.09,33.36,30.22,97.37,62.19,1,1756,10.78,1,0,0,0,0
3139,19.92,25.65,22.78,39.72,84.93,1,9539,11.74,0,1,1,1,1
3140,18.14,31.92,25.03,59.9,73.87,0,1760,11.93,1,0,1,0,0
3141,16.27,24.29,20.28,24.15,70.9,1,1863,12.01,1,0,1,1,1
3142,22.0,33.5,27.75,49.05,75.28,1,8833,13.82,1,1,0,0,1
3143,22.23,30.52,26.38,7.41,81.44,0,1629,10.4,1,1,1,0,0
3144,27.61,36.53,32.07,3.47,83.88,1,7965,11.52,1,1,1,1,1
3146,18.32,25.94,22.13,46.87,72.13,1,5938,12.06,0,0,0,1,1
3147,20.71,29.15,24.93,39.87,84.5,0,7010,13.85,0,1,0,0,0
3148,27.13,36.23,31.68,13.69,66.77,0,9472,12.02,1,0,0,0,0
3149,27.35,39.56,33.46,68.76,53.86,0,2717,13.1,0,0,0,0,0
3150,20.77,30.88,25.83,99.29,84.0,0,2854,13.0,0,1,1,1,1
3151,21.89,36.32,29.1,39.56,67.07,0,9220,12.27,0,0,0,1,0
3152,19.55,24.97,22.26,62.46,85.31,0,8201,10.52,0,0,1,0,0
3153,28.99,39.02,34.0,96.3,42.01,0,1526,10.88,1,0,1,1,0
3154,16.78,27.62,22.2,83.15,59.88,0,8167,10.96,0,0,1,0,0
3155,29.01,43.21,36.11,46.36,87.39,1,5308,10.15,0,0,1,1,1
3157,25.26,30.75,28.0,73.75,52.48,0,6322,11.52,1,1,1,0,0
3158,22.97,33.71,28.34,12.81,87.08,1,7908,12.44,1,1,0,0,1
3159,15.49,29.03,22.26,51.21,87.7,0,2161,10.58,0,1,1,0,1
3160,22.13,29.55,25.84,27.91,84.11,1,2663,10.7,0,0,0,1,1
3161,21.12,34.88,28.0,16.12,68.18,1,2903,12.83,1,1,1,0,1
3162,17.42,22.61,20.01,42.63,72.35,0,6309,10.68,1,1,0,0,0
3163,24.85,37.17,31.01,13.1,83.48,0,2393,10.54,0,0,1,0,0
3164,29.57,43.9,36.73,69.9,78.79,0,1725,13.91,0,1,1,1,1
3165,23.43,35.0,29.22,45.62,71.5,1,5909,10.06,0,0,0,0,1
3166,25.72,35.11,30.42,53.11,89.11,1,671,11.3,0,1,0,1,1
3168,16.03,21.48,18.75,14.64,74.28,0,7499,10.14,0,1,1,0,1
3169,21.27,35.47,28.37,13.98,88.77,0,2500,13.35,1,1,1,0,0
3170,16.75,26.45,21.6,58.34,42.87,0,8674,12.33,0,1,0,0,0
3171,24.19,29.48,26.84,98.5,46.95,0,5929,10.19,1,0,0,1,0
3172,29.08,40.98,35.03,9.63,62.57,1,1183,12.46,0,0,0,1,1
3173,24.93,34.75,29.84,28.57,59.24,0,2049,10.49,0,0,0,0,0
3174,16.15,22.4,19.27,86.95,79.14,1,5630,11.98,0,1,1,1,1
3175,20.32,27.46,23.89,7.23,48.03,1,5302,12.68,0,1,1,1,1
3176,23.26,28.9,26.08,87.59,88.8,1,5530,10.59,0,0,0,1,1
3177,21.05,31.79,26.42,52.43,55.75,0,3597,11.99,1,1,1,0,0
3179,27.5,38.72,33.11,40.83,61.45,0,5596,11.83,1,0,0,1,0
3180,27.22,37.28,32.25,30.97,53.74,0,5030,13.66,1,1,0,1,0
3181,24.18,37.35,30.76,29.71,68.97,1,3494,13.98,1,1,0,1,1
3182,20.6,34.21,27.41,30.58,42.93,0,9495,12.62,0,1,0,0,0
3183,18.83,29.99,24.41,88.48,47.48,0,873,13.42,1,0,0,0,0
3184,16.59,21.72,19.15,72.38,77.29,1,7893,12.59,1,0,0,1,1
3185,20.32,32.28,26.3,66.97,49.33,0,2697,13.51,0,0,1,0,0
3186,21.2,30.38,25.79,79.87,51.78,0,9695,11.73,1,1,0,0,0
3187,25.14,35.79,30.47,25.71,79.65,0,8081,12.43,0,0,0,0,0
3188,24.87,36.36,30.62,61.8,44.67,0,3161,13.38,0,1,1,0,0
3190,16.05,24.55,20.3,46.01,61.87,0,3425,13.67,0,1,1,1,1
3191,20.93,35.1,28.01,78.24,41.15,0,1503,10.1,1,0,0,1,0
3192,17.73,24.07,20.9,30.93,57.34,1,3420,10.42,1,0,0,0,0
3193,17.35,29.07,23.21,64.32,74.95,1,7339,13.72,1,1,0,1,1
3194,27.41,32.45,29.93,88.22,44.51,0,6749,12.27,0,0,0,1,0
3195,15.63,29.88,22.75,40.22,84.42,1,7520,13.96,0,0,0,1,1
3196,21.29,27.41,24.35,6.66,85.47,0,7239,13.17,1,1,0,1,0
3197,17.52,23.47,20.5,51.61,45.25,0,969,13.27,0,1,0,0,0
3198,28.19,36.52,32.35,34.6,89.54,1,6542,11.54,0,1,1,1,1
3199,23.36,32.09,27.72,67.22,54.88,0,9375,11.03,0,0,0,1,0
3201,18.47,25.61,22.04,95.1,44.21,0,1073,12.39,0,1,1,0,0
3202,22.54,33.39,27.96,48.56,40.25,0,9517,13.52,1,1,0,1,0
3203,25.97,35.4,30.69,46.62,60.43,0,1288,12.9,1,0,0,0,0
3204,29.37,34.71,32.04,65.46,71.49,0,5247,11.89,0,1,1,1,1
3205,18.31,26.5,22.4,10.35,56.61,1,3543,13.01,0,1,0,0,1
3206,28.29,41.4,34.84,25.35,81.84,0,5784,12.76,0,0,0,1,0
3207,29.01,40.91,34.96,91.9,75.83,1,1421,13.65,0,0,1,0,1
3208,28.75,41.0,34.87,66.99,57.51,0,2123,11.05,1,1,1,0,0
3209,24.53,36.51,30.52,1.34,76.72,0,6840,10.48,0,0,1,0,0
3210,24.45,32.56,28.5,20.46,87.02,0,5568,11.88,0,1,0,0,0
3212,21.05,27.04,24.05,68.28,44.65,0,538,11.44,0,1,1,0,0
3213,26.29,34.01,30.15,76.44,55.31,1,264,13.9,0,1,0,0,1
3214,22.97,36.29,29.63,83.99,63.17,0,5778,10.03,1,0,0,1,0
3215,25.16,39.97,32.56,29.22,64.9,0,7935,13.73,0,1,0,0,0
3216,21.43,31.37,26.4,93.1,67.11,0,3437,13.82,0,0,1,0,0
3217,25.97,31.07,28.52,55.29,55.03,0,3450,10.2,0,0,1,0,0
3218,27.37,33.77,30.57,69.65,73.36,0,1087,13.56,1,1,1,0,0
3219,17.2,25.42,21.31,59.67,72.25,0,2629,11.88,1,1,1,1,0
3220,27.49,38.28,32.89,12.27,68.89,0,4712,13.06,0,0,0,0,0
3221,23.1,28.86,25.98,96.31,45.69,0,3945,10.32,1,0,1,0,0
3224,27.67,42.1,34.89,12.29,63.85,1,5856,13.82,1,0,1,0,0
3225,21.47,30.12,25.79,25.49,57.81,0,8205,12.43,0,1,1,1,1
3226,20.69,34.81,27.75,81.36,64.55,1,1426,13.59,1,1,0,0,1
3227,28.73,41.53,35.13,61.86,86.09,0,8319,12.69,0,0,1,0,0
3228,18.77,31.32,25.04,83.81,64.03,0,7024,12.15,1,0,1,1,0
3229,27.66,38.73,33.2,51.57,40.7,0,4693,10.69,0,0,0,1,0
3230,22.26,33.53,27.89,37.7,61.94,0,6762,10.71,0,1,0,1,0
3231,22.71,34.09,28.4,92.18,81.03,0,293,11.89,1,0,0,1,0
3232,19.63,30.91,25.27,3.63,79.0,0,8883,13.48,0,0,1,1,0
3233,23.6,34.13,28.86,85.61,65.67,0,2589,10.46,0,1,0,0,0
3235,19.88,34.74,27.31,23.08,52.49,1,6501,13.99,1,1,0,0,1
3236,15.59,27.91,21.75,84.87,63.25,1,8404,13.5,1,1,1,1,1
3237,19.08,31.85,25.46,13.92,68.19,1,9609,11.57,1,1,1,0,1
3238,15.1,28.82,21.96,58.02,89.99,0,1837,11.01,0,1,1,0,1
3239,29.68,36.83,33.25,88.81,72.21,0,2161,13.69,0,1,1,1,1
3240,29.49,35.32,32.41,47.35,74.71,0,9982,10.49,0,0,1,1,0
3241,20.93,30.76,25.84,74.66,64.57,0,6383,11.39,0,1,1,0,0
3242,25.93,36.07,31.0,80.47,57.72,0,9686,10.34,0,0,1,1,0
3243,20.19,33.48,26.83,73.65,80.65,0,6940,13.81,0,0,1,1,0
3244,25.07,34.5,29.79,92.53,64.75,0,3659,12.47,0,1,0,0,0
3246,27.08,37.79,32.44,44.68,89.73,1,5561,11.34,0,1,0,0,1
3247,29.2,39.47,34.34,17.31,62.86,1,7699,11.1,0,0,1,1,1
3248,21.0,26.39,23.69,4.78,43.4,0,3983,11.78,1,1,1,0,0
3249,26.75,37.9,32.33,24.65,74.13,0,3351,10.37,0,0,1,1,0
3250,18.99,32.27,25.63,14.32,42.33,1,5153,13.56,0,0,1,1,1
3251,29.85,36.43,33.14,55.79,52.53,0,3114,12.04,0,1,0,1,0
3252,15.39,26.33,20.86,18.49,57.69,0,1228,12.9,0,1,0,0,0
3253,24.05,34.99,29.52,3.89,76.97,0,6965,10.93,0,1,1,0,1
3254,24.89,31.53,28.21,3.6,64.71,0,6572,12.01,0,1,1,0,0
3255,25.32,31.56,28.44,83.16,41.43,0,7516,10.84,1,0,1,0,0
3257,16.81,31.61,24.21,59.14,70.84,1,1796,13.26,0,0,0,0,1
3258,29.08,38.02,33.55,35.81,60.57,0,8424,13.1,0,1,0,0,0
3259,17.72,24.99,21.35,89.42,86.09,0,7507,10.59,0,0,0,0,0
3260,24.34,31.05,27.7,7.02,64.98,0,7345,10.3,0,1,0,0,0
3261,18.34,30.02,24.18,98.03,75.45,1,4765,13.3,0,0,0,1,1
3262,19.61,30.7,25.16,61.63,50.94,0,4320,10.44,1,1,1,0,0
3263,23.2,34.63,28.91,18.35,78.05,0,7674,12.19,0,0,1,0,0
3264,21.26,27.14,24.2,67.91,76.05,0,6270,12.14,1,0,0,1,0
3265,17.4,31.34,24.37,76.34,85.2,0,411,10.81,0,1,1,1,1
3266,17.56,26.46,22.01,42.93,41.69,0,5534,12.37,1,1,1,1,0
3268,21.27,29.41,25.34,86.16,62.38,0,501,12.01,0,1,1,1,1
3269,26.36,35.98,31.17,15.07,73.96,1,5654,12.04,0,0,1,1,1
3270,28.47,37.37,32.92,27.88,44.76,1,1696,11.44,0,0,1,0,1
3271,16.26,29.9,23.08,9.35,60.53,0,221,13.35,0,1,0,0,0
3272,20.9,35.19,28.04,21.09,87.11,0,850,10.34,1,0,1,0,0
3273,16.5,24.54,20.52,23.87,61.8,0,205,11.75,0,1,1,0,0
3274,15.25,28.89,22.07,91.76,89.27,1,7034,11.04,1,0,1,0,1
3275,24.93,37.74,31.33,7.81,42.84,0,9351,13.39,0,0,0,1,0
3276,24.04,38.34,31.19,42.74,75.89,1,3338,10.9,0,0,1,1,1
3277,17.45,24.9,21.17,53.24,69.05,0,1344,13.07,1,1,0,1,0
3279,18.51,29.28,23.89,89.87,65.03,1,8367,12.45,0,1,1,0,1
3280,15.36,23.1,19.23,99.77,88.54,1,6965,13.5,1,1,1,0,1
3281,27.52,40.77,34.14,75.34,46.48,1,9301,12.38,0,1,1,1,1
3282,29.62,34.67,32.15,97.08,84.8,0,3382,12.23,0,0,1,1,0
3283,17.03,27.68,22.36,78.71,74.56,0,2375,13.2,0,0,1,0,0
3284,18.47,26.86,22.67,96.32,52.95,0,3908,12.25,1,0,1,0,0
3285,28.03,36.25,32.14,70.73,85.08,0,8744,13.38,0,1,1,0,1
3286,28.9,40.35,34.62,7.98,61.46,0,865,10.2,1,1,1,0,0
3287,21.29,34.81,28.05,40.19,80.71,0,4682,11.98,1,1,0,1,0
3288,15.76,26.85,21.31,64.66,59.44,0,2815,13.25,1,1,0,0,0
3290,15.59,29.12,22.36,35.07,82.55,0,1597,13.39,1,0,1,0,0
3291,23.61,31.26,27.43,27.34,71.83,0,2938,13.34,1,0,1,1,0
3292,20.89,31.09,25.99,57.74,47.05,0,6136,12.42,0,1,0,1,0
3293,15.43,24.94,20.18,93.35,72.48,0,5166,13.98,1,0,0,1,0
3294,23.75,28.87,26.31,3.5,49.57,0,589,10.73,1,0,0,0,0
3295,15.17,25.74,20.45,76.92,60.6,1,6474,10.7,0,0,1,0,1
3296,26.81,38.43,32.62,72.27,48.51,0,2035,10.13,0,1,1,1,1
3297,19.6,30.52,25.06,96.4,41.1,0,2849,13.96,0,0,0,1,0
3298,15.6,27.97,21.79,93.07,50.59,0,9395,11.39,0,0,1,1,0
3299,23.83,34.54,29.18,76.22,66.82,0,7912,13.05,0,0,1,1,0
3301,20.97,26.63,23.8,52.04,64.08,0,9891,10.24,1,0,0,0,0
3302,29.61,35.77,32.69,20.43,65.07,1,7564,11.19,1,0,0,1,0
3303,23.16,34.13,28.65,54.52,52.38,0,7877,12.5,1,0,0,1,0
3304,19.13,26.88,23.0,76.54,74.26,0,8517,12.1,0,0,1,1,0
